end_date,profit_dedt,n_cashflow_act,total_cur_liab,total_ncl,total_assets,total_revenue,oper_cost,total_cur_assets,ts_code
20211231,37591862.640000015,30171789.310000002,126029836.37,17620168.16,928920991.12,99151274.61000001,13743362.809999999,663380249.56,300653.SZ
20210930,44177650.31999999,52722559.889999986,128337084.93,11577025.88,883076363.11,100045664.36999997,11325375.240000002,615226024.76,300653.SZ
20220930,9807997.989999998,126092596.2,1334244360.83,38937974.79,3557111370.85,606325514.4099998,549315644.6300001,2465681596.27,002363.SZ
20220630,8934762.9,13049171.439999998,1199056740.91,37958248.61,3411314534.72,564855986.0300001,546083833.96,2316618301.04,002363.SZ
20220331,14594543.72,119523906.55,1190910154.21,37205382.98,3475255924.4,530500969.14,484893214.58,2381316335.34,002363.SZ
20211231,2156257.469999999,158938603.11,1202398786.37,35775748.17,3470450880.41,579302056.0899999,511149232.78,2349641604.24,002363.SZ
20210930,7601677.670000002,17059236.550000004,1015539722.54,35219949.45,3280956259.6,480169636.46000016,437168371.94000006,2146845990.85,002363.SZ
20220930,9530348.75,34932216.029999994,903122483.37,118171472.24,2069764658.37,406863764.2700001,327300396.03,1145058355.93,002735.SZ
20220630,6632099.54,5602160.839999996,713936919.85,142431610.5,2072305400.73,473403575.9,410949526.7900001,1139874215.46,002735.SZ
20220331,-1154404.22,33994336.45,759269413.07,162769078.06,2130201664.39,355182119.47,305772575.65,1211320431.64,002735.SZ
20211231,30458945.080000006,57287893.489999995,685466213.93,48732741.0,1778166067.43,541218111.6500001,411127489.64,1093891621.35,002735.SZ
20210930,16959838.970000003,4468017.400000002,588888907.77,67796337.9,1632049592.91,423384843.56999993,337637955.25,987554084.72,002735.SZ
20220930,82325807.44,-40032932.47999999,2948169056.97,69665073.94,4975832102.65,860815447.11,609368240.1700001,3945794710.46,688596.SH
20220630,41513510.92,-75119180.99000001,2469283853.5,73317156.68,4378256183.56,580929480.82,422019790.90999997,3379651835.98,688596.SH
20220331,3354651.98,-17395857.94,2048599037.53,70607780.06,4011781307.99,362195314.76,274237529.6,3061023113.89,688596.SH
20211231,45193670.42,39131971.66,1567824406.81,72704909.48,3507658393.5,601524714.5899999,450869123.43999994,2698048153.03,688596.SH
20210930,42653920.150000006,-15914096.61,1553235464.51,66567095.43,3417051644.07,447324823.2500001,315359115.37,2755598338.83,688596.SH
20220930,53461849.06000001,-157499224.61999997,2596203210.5,35375319.92,5035738772.63,616423014.91,418005275.19000006,2636732488.44,600220.SH
20220630,31492089.849999994,-207293220.31,2540332305.02,35989567.54,4912111322.09,476695514.9499999,361790800.79,2626898030.59,600220.SH
20220331,9490871.13,-48095134.66,2435286452.79,36707741.34,4806301821.99,417402993.73,331037768.67,2574405461.21,600220.SH
20211231,1065153.4299999997,446401300.19000006,2381242069.65,37364026.12,4743356815.69,562903960.5999999,445733053.1899998,2492673364.37,600220.SH
20210930,58359205.78,60828400.03999999,2424106945.35,9792599.48,4728153489.2,613415603.34,443069494.5000001,2395163287.29,600220.SH
20220930,31838484.4,40293493.73,213879328.28,7128315.3,1180021177.98,240951058.66000003,185019542.07999998,814828615.93,300547.SZ
20220630,29178911.41,18584584.24,178954725.71,2487815.47,1107789927.87,196103910.98,147610914.34,750360919.41,300547.SZ
20220331,20480153.94,25255437.02,186817617.97,2801065.64,1144764984.58,192566821.09,153261313.17,815070572.2,300547.SZ
20211231,35959518.730000004,33165862.20999998,166334060.77,3223820.05,1103697355.71,242385922.8,197122207.86,780340899.16,300547.SZ
20210930,18639007.53,77034581.79,157900149.09,3519391.8,1059659276.55,161829456.95999998,119037876.64999998,745519727.6,300547.SZ
20220930,4106794.549999997,71971831.67,1127083145.67,63963142.77,2418805910.35,316550470.62,240443227.37,1694100083.33,300062.SZ
20220630,8218662.830000002,1000735.1899999976,1141385293.22,61425168.17,2426016735.75,285117414.68,219345236.99,1719640621.69,300062.SZ
20220331,10399471.93,-33860034.47,1106473437.58,58033968.58,2382218730.05,269417778.45,213784275.74,1711563424.24,300062.SZ
20211231,4566105.58,38853901.2,1131849992.01,107287421.41,2051421027.69,335644949.62,253858722.4100001,1389868283.3,300062.SZ
20210930,2494162.2699999996,5314449.920000001,1076207408.78,93404894.48,1975908318.04,252173647.78000003,200872865.14999998,1335201780.46,300062.SZ
20220930,205706938.64,-215794747.71999997,4363572455.97,801627144.15,11975002704.05,3924089169.04,3234888843.1000004,8423778196.88,600761.SH
20220630,197239169.06999996,253280768.52999997,4908077473.79,806671051.19,12231935139.25,4078346661.5299997,3393871851.77,8811309143.24,600761.SH
20220331,153362164.08,198791925.37,5346515735.01,555705610.55,12424274416.76,3946460529.34,3335897043.48,9097794564.93,600761.SH
20211231,48249172.910000026,573206645.62,4698050044.96,531151658.67,11636217236.77,3597018204.34,2995554670.6499996,8438377516.52,600761.SH
20210930,109134077.24000001,117257034.71000001,3858447803.61,944947119.45,11055827347.31,3878417160.1099987,3260040671.330001,8118787238.98,600761.SH
20220930,36925181.43,27753158.76999998,1043558316.92,248500492.88,2752455857.09,443396909.1999999,306037979.73999995,2266758742.72,300407.SZ
20220630,7916553.789999999,-21796429.199999988,1135834325.11,237756585.94,2798418386.8,388458272.85,287682958.85,2328232992.18,300407.SZ
20220331,-28123056.59,-149065586.34,1086698370.82,245378698.6,2753471977.15,291477450.52,233386818.06,2277001583.81,300407.SZ
20211231,41354658.96,223425019.37,1122945694.86,251036339.51,2830045328.89,810588060.7,617012485.8500001,2339513163.42,300407.SZ
20210930,18940484.03,-31952624.569999993,1056103489.0,300730267.82,2780364328.19,412357000.61,298742926.65999997,2292404961.26,300407.SZ
20220930,75998783.87999997,-277491891.89,5536415311.06,258298331.07,9327421371.72,3447484054.4400005,2768603189.2800007,7507139411.97,603236.SH
20220630,149213393.42000002,653846188.42,5438429938.23,249505581.46,9069430796.54,3630986938.96,2920703126.87,7503008882.18,603236.SH
20220331,105853712.66,-15681469.53,5115458474.04,293439357.05,8741878707.29,3057769876.7,2501472976.74,7172337028.23,603236.SH
20211231,110389467.94999996,829619528.3499999,4635305738.07,295414819.01,8140021182.48,3785806599.62,3189507234.17,6594990986.41,603236.SH
20210930,104365928.52000001,-701258234.65,4654623515.22,293217810.38,8067293410.13,3160557081.3500004,2558512535.2899995,6674445224.21,603236.SH
20220930,20149282.299999997,19912064.92000001,104020344.34,1137041.97,1152014690.04,94504518.1,61434491.8,791334239.26,301076.SZ
20220630,19994644.400000002,38360961.45999999,74861015.61,1009756.12,1100225231.38,83728605.15999998,54133516.489999995,777182099.44,301076.SZ
20220331,23268386.99,18509606.66,69526671.57,837406.25,1109844832.92,99059468.01,63243777.31,808421193.93,301076.SZ
20211231,14037477.329999998,28191272.18,79826073.95,862166.83,1093960706.38,105500394.03000003,77106019.70000002,824234602.67,301076.SZ
20210930,15014014.86,26827218.86,79177252.13,66167839.8,1142815115.53,75651300.45999998,50663588.27999999,924956075.97,301076.SZ
20220930,20469877.86,-25577764.32,337444914.62,215773725.64,1704203475.09,286667229.44,252730998.83999997,1002222444.18,603336.SH
20220630,16025755.089999998,3362406.41,308063213.59,212885675.21,1650421933.07,233072161.75000003,213479757.71,949098009.06,603336.SH
20220331,14167352.49,23308083.36,270065792.57,210357362.69,1591252262.51,245961190.66,221516953.6,918081026.3,603336.SH
20211231,9697707.350000001,938819.2700000033,293086325.35,207571819.31,1594859700.29,285041917.94000006,256077368.2199999,929210998.96,603336.SH
20210930,9960904.96,-58077277.74,278691700.87,205328349.47,1567565522.35,243086820.28999996,218279124.75000006,923310410.15,603336.SH
20220930,33441223.819999993,54342632.28999999,40050650.06,95344814.73,1081407082.95,88841696.65,28775222.32,435927400.89,300962.SZ
20220630,30754132.05,59956877.04000001,33852341.87,95320875.18,1039787532.72,84634037.83000001,28326927.789999995,397437328.53,300962.SZ
20220331,28140472.98,38146128.83,32449864.5,95071066.47,1033994702.85,78834006.63,27922876.69,392645620.34,300962.SZ
20211231,4152543.5399999917,10187892.710000008,29207276.75,95023989.52,1001235522.57,79229734.06,35663795.69,349645644.06,300962.SZ
20210930,28313337.60000001,46403656.66000001,32626834.62,95193920.19,999228971.38,82494721.29000002,29291873.660000004,357135462.97,300962.SZ
20220930,23838292.86,-18439961.39,64921998.3,1110227.63,909693831.87,64762080.19,23384148.700000003,865830536.34,688283.SH
20220630,11889741.84,-6749749.68,62388046.32,527893.5,881907477.17,47029915.47,16326278.25,851327768.4,688283.SH
20220331,-819967.17,-14015644.21,84742154.12,159673.74,896415066.97,11975878.31,3131833.82,878094068.07,688283.SH
20211231,28790394.47,38954176.0,80760273.43,313268.15,261256490.56,72514690.15,25296179.449999996,244694829.82,688283.SH
20210930,15020200.0,1091076.8699999973,79638735.11,892155.11,232100128.65,51542008.86,20389626.410000004,217095915.59,688283.SH
20220930,83864125.56,203141650.69,1581971197.32,294602115.76,7778383822.08,1124997813.44,797014498.46,4114891858.22,002635.SZ
20220630,45373980.32000001,284453028.79,1459685884.99,281626601.62,7548509110.38,905690362.9099998,707518293.3599999,3488094360.31,002635.SZ
20220331,88364315.05,115366808.0,1592900826.16,289925786.05,7745227948.29,1054550754.46,795612985.24,3720677335.31,002635.SZ
20211231,4772714.609999999,133593230.58000001,1718428529.34,294159229.56,7792677954.79,1150563914.73,930107537.6100001,3794751866.99,002635.SZ
20210930,75811507.66,117296838.44999999,1578353207.62,290082793.0,7563564670.04,1117927283.2099998,852920577.8100002,3749082569.0,002635.SZ
20220930,368084924.0,306306051.0,4773330745.0,417386957.0,13000836563.0,2027858706.0,1393890974.0,7713272824.0,002463.SZ
20220630,270612894.0,472956796.0,4509830634.0,440359908.0,12382081125.0,1818488155.0,1225753489.0,6419274249.0,002463.SZ
20220331,235194390.0,267110313.0,4141157685.0,467955045.0,12068996604.0,1917245532.0,1419677363.0,6261975267.0,002463.SZ
20211231,253211470.0,220841531.0,4016217110.0,398112804.0,11648660084.0,2007078882.0,1493842628.0,5777283697.0,002463.SZ
20210930,263611603.0,378849967.0,3727285722.0,389259933.0,11000332841.0,1869398259.0,1371783700.0,5468276728.0,002463.SZ
20220930,40335338.87,37377149.56999999,3252404551.83,18981343.01,4060269905.07,902561968.71,813858164.12,3169412112.17,603959.SH
20220630,30685869.220000003,141116041.39000002,2925068962.99,9076971.78,3671764317.07,611641755.25,525562949.48,2789489676.79,603959.SH
20220331,29271324.77,-16260910.74,2544969467.92,8533838.68,3258877445.41,334787989.25,266217231.65,2409704101.62,603959.SH
20211231,-25242916.67,126802638.23999998,2515352963.01,3490765.41,3195739288.08,390662129.9599999,346788119.03000003,2371337899.29,603959.SH
20210930,8332686.579999998,-47973108.5,2095146939.51,7179212.81,2797444026.85,305402943.94000006,229642642.69,1879854040.64,603959.SH
20220930,1106827682.0,-1637591350.2500002,31837115447.65,5599896291.56,55574311071.91,9942702573.529999,7443391823.019999,47576351973.08,300274.SZ
20220630,424873966.8299999,423495040.1300001,28837859890.36,4287421230.52,50112558174.46,7713545221.550001,5924021864.470001,42650361842.36,300274.SZ
20220331,370528596.97,-1682576215.24,24112187583.44,2835983352.91,44101895512.51,4567689691.24,3220987713.82,37330131439.75,300274.SZ
20211231,-117369222.94000006,2216158999.71,23507362032.35,2629090834.35,42840130915.46,8762942862.55,7607722939.510002,36307432821.53,300274.SZ
20210930,732240888.1300001,-724891299.9000001,18861724711.99,2379396394.12,37681907593.98,7163450542.91,5249684823.33,31807319274.32,300274.SZ
20220930,28443206.15,67136352.38999999,195172241.82,442940209.06,2437235242.09,269976553.35999995,81522449.14999999,1111462998.2,300049.SZ
20220630,24370985.49,4727549.780000001,176829554.97,436824513.31,2430978502.35,239938437.61999997,66506357.89,1098833536.69,300049.SZ
20220331,8779860.34,37137059.96,258591999.0,438354708.47,2513210029.65,209134132.83,55460195.5,1127434067.62,300049.SZ
20211231,38625902.1,73449931.91999999,273251725.62,445715023.24,2524643000.05,298177912.1400001,75385474.89000002,1142985072.22,300049.SZ
20210930,14824148.729999997,44789817.89,239846298.11,435153300.0,2403782752.45,212902860.97999996,58838027.93999998,1046700889.91,300049.SZ
20220930,17751707.18,10512531.780000001,823496476.52,24972367.98,2235847848.24,254973179.22000003,173121913.3,1912700487.29,002587.SZ
20220630,14281746.489999998,-58077435.46,771314741.78,26809459.18,2174694178.32,196685823.94,133178229.65,1761933317.02,002587.SZ
20220331,-8846452.11,-44481062.43,757365532.01,31715898.48,2172028711.49,201942166.07,127386744.1,1726258763.94,002587.SZ
20211231,11515758.24,97403802.98000002,826614822.85,30411871.59,2247699606.12,383216664.24,246843576.66000003,1787414832.36,002587.SZ
20210930,-278421.88,-31088614.680000007,745807936.8,15588838.49,2138570060.96,202210928.85000002,140342506.67000002,1700186139.77,002587.SZ
20220930,87805825.28000003,70415192.40000004,320669709.42,77529694.12,2207078558.52,515347328.29999995,398673616.10000014,1264547790.08,603327.SH
20220630,90830874.94999999,364821353.02,239594502.37,135819948.15,2096494212.18,525592550.49,403889290.24999994,1211538497.28,603327.SH
20220331,93707394.0,-3609018.2,220616179.67,124731897.12,2090422273.06,617687748.24,471120820.55,1259278309.08,603327.SH
20211231,71720732.38999999,86874439.65,136072484.82,13126239.69,1796638684.96,596970566.8399999,466479058.4599999,1165312063.03,603327.SH
20210930,91269916.52,-129883535.49000001,111719857.05,8269018.27,1694072533.49,557171428.3800001,418374565.56000006,1067480013.85,603327.SH
20220930,23242232.620000005,-14377321.899999999,651919675.33,57571274.87,2701634403.21,276502587.18999994,210645518.42999995,1938936803.92,600353.SH
20220630,19109618.32,10466250.79,612745474.52,58656140.43,2101940137.33,299761532.63,215023107.99,1375518861.84,600353.SH
20220331,10296475.51,-57551277.55,433939335.65,44991267.58,1879898432.27,229473052.36,170504230.62,1212250210.54,600353.SH
20211231,10834616.549999997,30316667.98,452889664.11,32641556.84,1847812678.82,333071634.56000006,259122017.06000006,1261484384.22,600353.SH
20210930,19798764.67,-18917783.29,424150221.8,34922806.16,1801580936.59,268410479.67999995,205962710.07,1226949897.77,600353.SH
20220930,93205288.57999998,-23962013.25999999,1365085154.68,91851256.9,6153454605.92,973492830.29,326583549.53,4073306960.02,600750.SH
20220630,183361116.07999998,498444447.53000003,1267534122.01,94464063.05,5957127391.92,970147848.27,339747115.74,3952091923.72,600750.SH
20220331,173430614.36,-19559417.1,1220236836.73,96855802.17,6093177254.01,930726704.79,295229991.27,4154053584.91,600750.SH
20211231,22393312.640000045,454707279.89,1316560390.73,98551249.81,5997600248.38,936137589.4999998,370542595.40999997,4064479153.32,600750.SH
20210930,125433613.19,166923732.29000002,599614103.09,79461831.31,5147517955.61,671621213.03,227722304.10000002,3490168938.52,600750.SH
20220930,313273737.34000003,-1183334163.78,16712281261.56,1443126242.07,35975805429.41,3817356247.6399994,2723564696.589999,25057034420.43,002013.SZ
20220630,350860108.96000004,-118991388.47000003,15736388232.72,1882242472.89,35046701565.9,4549703459.35,3496021543.4900002,24317905621.38,002013.SZ
20220331,256840923.15,-1561267098.6,14142964510.48,2635759638.95,34152377860.71,3949013795.47,3046930292.72,23684373235.37,002013.SZ
20211231,291016914.26,1518992990.5,13455910691.73,4202231789.05,34893663215.87,3434647177.91,2305545566.3600006,24092029159.64,002013.SZ
20210930,333070606.89,-548333220.1499996,13314680716.42,5118236798.88,35212467388.26,3695342198.0299997,2757541891.369999,24409610121.03,002013.SZ
20220930,442226619.0799999,80210615.72000003,4061222176.97,37803886.96,17492783890.01,4531113062.699999,3702175503.549999,13941626951.32,603806.SH
20220630,686753620.27,-1105069409.38,3229056640.94,39213398.38,16180574734.88,5130931556.970001,3961639778.8500004,12849093348.09,603806.SH
20220331,315127426.95,-151427019.63,1737661791.53,43097588.63,14308660240.35,3884303667.81,3248455841.92,11198193802.39,603806.SH
20211231,835589732.75,587936601.0799999,1460149971.29,37730549.56,13687964760.32,3928238270.720001,2752261535.59,10756372539.43,603806.SH
20210930,429337561.73,-103825640.63999999,1386118381.99,23924881.19,12726520028.97,3214006164.2699995,2609751341.3500004,10007255741.36,603806.SH
20220930,42575143.359999985,56539356.96999999,92436965.71,62840437.66,2684268347.24,123962959.99999997,11938117.110000001,2420896314.87,301080.SZ
20220630,55010828.31,27521170.22,60958733.46,61558299.29,2592444488.98,114357167.37,9070364.07,2366959885.88,301080.SZ
20220331,54160170.06,36664835.38,44247750.59,27040559.63,2591024719.47,114258131.97,5169244.49,2423163056.07,301080.SZ
20211231,43312281.71000001,49715341.469999984,58382722.79,20455726.79,2544787114.48,108849551.65999997,4398935.079999998,2400599378.99,301080.SZ
20210930,48715741.349999994,35098341.14,52734016.74,21649476.91,395315523.36,101018594.96000001,4839158.920000002,293552128.27,301080.SZ
20220930,43963622.06999999,5634777.980000004,444213101.68,87595691.21,1798278357.88,269828690.49999994,166681816.45999998,746080221.89,603663.SH
20220630,46734787.39,62399387.03999999,381660095.61,91734647.16,1681015522.01,280070737.6,178856613.02000004,700385405.11,603663.SH
20220331,29380119.17,13555502.67,265535401.15,111414600.08,1594007269.7,181834877.46,122211399.14,618145157.1,603663.SH
20211231,32151648.99000001,48232828.900000006,237775905.98,111916591.84,1537424715.43,170109262.39999998,103346469.16999996,587136487.14,603663.SH
20210930,21921785.819999993,39075459.70999999,287856116.0,121023376.03,1569582267.31,184738698.11,127774521.10000002,623193554.36,603663.SH
20220930,722138502.48,295617777.12,8979923960.25,5193468621.93,26330760574.69,5439032736.83,3976323223.660001,17720047116.4,002050.SZ
20220630,627654986.24,635082607.8199999,8646096506.84,4970698485.57,25411743393.51,5356378220.290001,4017996162.4799995,17408646433.09,002050.SZ
20220331,402392543.26,125930521.34,8057827211.16,4532303797.62,24290576720.24,4803574775.23,3684351545.46,16917601275.55,002050.SZ
20211231,321025090.52,395212930.3699999,8350952895.25,4016423255.93,23619966759.91,4300929434.210001,3370587639.34,16571090596.01,002050.SZ
20210930,446694527.9100001,335389549.6600001,7203736998.36,3830499088.59,21880787723.16,4045798609.62,2934951850.1500006,15480571121.86,002050.SZ
20220930,29096007.9,11204998.850000001,194786574.66,18376875.41,1121200723.86,170503138.07999998,120780687.77000001,410932967.72,002634.SZ
20220630,14040353.6,29670086.5,213531652.09,19618234.1,1101272659.98,168009347.94,128229327.48,394948026.34,002634.SZ
20220331,11461317.26,-14027537.32,201018115.6,19346978.0,1066185658.45,158725698.86,122120616.36,371858628.98,002634.SZ
20211231,-6240202.759999998,32748019.200000003,248571895.19,20548903.92,1088029200.18,175959365.79999995,139779077.57,392151243.39,002634.SZ
20210930,16356668.139999997,5616768.590000004,226549027.62,11882707.24,1048097872.25,191489839.5,147567797.27,374137620.93,002634.SZ
20220930,147440404.0,888194249.0,9227542042.0,4192433662.0,20268370197.0,4785357499.0,3209319282.0,7844692655.0,603883.SH
20220630,203907242.0,753772645.0,9159061647.0,3794820592.0,19818635711.0,4850415802.0,3330504032.0,7444030591.0,603883.SH
20220331,216150393.0,260866324.0,8189996038.0,3495763680.0,18446687171.0,4140649849.0,2719711152.0,7328761089.0,603883.SH
20211231,95077107.0,626894634.0,8612819818.0,3566371874.0,16958085717.0,4415285951.0,3100896370.0,6228150582.0,603883.SH
20210930,113991205.0,607958986.0,7007654684.0,3023997526.0,14813280988.0,3819669547.0,2583231889.0,5520896647.0,603883.SH
20220930,1964886698.79,2405735439.44,2371570785.29,147393891.52,12899829254.24,4451879939.929999,1875619356.6399999,9499178781.12,002756.SZ
20220630,1414482197.65,1515777826.19,1378994958.64,151471062.89,8728992799.74,3783555403.24,1960708018.3600001,5623547019.0,002756.SZ
20220331,768658443.19,368156357.02,1287078115.01,196328073.52,7420962738.06,2630677136.96,1578351921.25,4348443258.05,002756.SZ
20211231,312345433.92,472597650.08,1110409152.09,141748225.41,6369307875.78,2277062252.5599995,1835173589.29,3492279003.07,002756.SZ
20210930,209111174.73999998,192607769.94,1066119777.96,143259616.24,5949751876.83,1875190867.44,1536185889.7399998,3353002975.12,002756.SZ
20220930,12049748.759999998,59673194.83,315329059.37,16869753.28,1235581527.48,111847464.72,77817162.52000001,1004626365.17,301167.SZ
20220630,13348821.9,-1204454.3999999985,280862102.15,18224178.01,1181547837.49,110242306.81,77976566.24,946383654.08,301167.SZ
20220331,14386201.42,-43666662.29,246692861.47,2562404.48,1105268404.7,76920177.91,51153812.17,908205541.32,301167.SZ
20211231,25314886.619999997,77558643.63,281960109.6,2580116.96,1125305123.2,114215164.75,71489585.46000001,929145525.4,301167.SZ
20210930,13355200.0,-982689.3299999982,249843675.42,2597829.44,599115246.73,87689964.49000001,60798762.849999994,412541554.75,301167.SZ
20220930,1059798248.1700001,-1134107658.7599998,40440738002.28,24269381302.25,101568543734.22,11478044738.369999,8509808494.139999,64538808837.96,601877.SH
20220630,963309738.44,-2261321336.9700003,41743282190.28,24796318756.9,101662576252.36,12897066430.8,10104193669.21,62132153547.18,601877.SH
20220331,696714189.71,719165898.74,30941947224.75,26799678085.65,92590396509.58,10641577140.0,8250739061.32,48973856827.51,601877.SH
20211231,524752574.0100002,4817094333.05,30363961353.77,20618533984.65,85451145638.63,10213587939.009998,8119805924.75,43653361793.76,601877.SH
20210930,1216815289.77,1665480124.4399998,31417975768.35,20609905354.58,86213881137.92,12411033260.989998,9478291688.44,41111738305.78,601877.SH
20220930,49456703.279999994,-7570785.359999999,321754468.24,578240570.1,2162727969.32,337552437.4599999,240703163.29000008,1166214691.29,300151.SZ
20220630,26596251.200000003,39058103.54,279753902.07,570006708.03,2061409068.11,275124095.75000006,202707009.82999998,1121831884.72,300151.SZ
20220331,33647218.62,45957387.87,224643019.99,523136486.85,1985944709.55,293485351.69,203084346.57,1154505007.43,300151.SZ
20211231,11432608.799999997,63842450.15,231840027.66,476204198.99,1906571742.0,263966491.5,191286506.13,1128761023.06,300151.SZ
20210930,27556715.760000005,8815625.27,219666723.68,410442362.37,1790607549.95,314421354.33000004,230887270.92999995,1105367568.28,300151.SZ
20220930,41642011.900000006,112188644.43,1981767180.88,436378622.39,3850953501.42,400769674.48999995,306992554.73,2989674924.0,002997.SZ
20220630,35494450.91,10132397.04,1782961211.37,416190009.12,3560896820.25,293063318.95000005,221058443.98000002,2787242319.35,002997.SZ
20220331,4326477.7,-60140216.86,1700669998.25,45025411.55,3036644499.44,135030281.34,100041113.14,2287323173.47,002997.SZ
20211231,18220423.950000003,107260545.87,1631130622.39,44833132.47,2895487183.18,384857492.82000005,315710632.69000006,2243849956.78,002997.SZ
20210930,25897244.65,45731521.58,1572878589.13,45982478.31,2807578007.81,224373594.8,161671048.64,2206213609.42,002997.SZ
20220930,6138344.099999994,69135675.87,1740354122.13,342984768.35,4238796892.73,594407544.1000001,507886844.26,1769667114.9,002170.SZ
20220630,44632621.93000001,51734956.81,1603738583.63,340468310.71,4081452885.12,799336387.6199999,673586893.9000001,1733301258.85,002170.SZ
20220331,20619512.13,-146759926.84,1436140147.28,41329399.17,3572773143.35,709610685.23,610595947.55,1229098544.64,002170.SZ
20211231,19275054.35000001,62336020.08,1267800816.58,42067052.5,3382540298.05,754079080.6999998,627740732.21,1019905017.27,002170.SZ
20210930,201323.04999999702,67249.44000000507,1212629677.94,82123895.87,3344600315.16,568637031.03,502680497.72,991955657.2,002170.SZ
20220930,60797328.14999999,-47728638.78,825954155.99,128823624.23,4680260919.12,409289769.22,253767361.23000002,3594140134.33,300075.SZ
20220630,72019173.97,-34204407.72999999,746351181.46,129293895.44,4512003281.83,460030961.98999995,281756228.62,3488472663.71,300075.SZ
20220331,37444481.48,-123484508.18,676657122.25,130274189.65,4365086329.58,250497164.07,138753105.26,3349546527.0,300075.SZ
20211231,74797487.67,301696206.89,741580124.56,131153088.55,4364664153.56,492450838.26999986,284859086.56000006,3340309013.82,300075.SZ
20210930,1211317.1299999952,-54572156.97,709438515.48,124864441.31,4160443948.31,324306200.83000004,225069783.19,3137451088.58,300075.SZ
20220930,40297683.03,82004583.98,214795636.21,124607152.03,1932484855.29,174191268.39,107157745.62,992556888.25,300796.SZ
20220630,41720628.35,71162994.11,259335916.03,133180345.05,1944918299.59,193144584.75,120344957.43999998,1100881819.48,300796.SZ
20220331,29823364.82,13929328.09,288655858.56,93096995.05,1508237804.63,179144881.87,115919537.51,748753406.34,300796.SZ
20211231,13566207.329999998,38529464.519999996,282759693.98,26360761.0,1398208062.65,171452013.41000003,128937099.48000002,637174399.15,300796.SZ
20210930,7405472.189999998,-30199751.11,293017770.72,20594378.5,1391047116.88,82599051.88999999,57299798.23999998,633234182.52,300796.SZ
20220930,4744300.209999999,13738896.329999998,771846608.93,11641248.09,1552402521.11,131663487.16999999,88356720.72,1337269132.18,688501.SH
20220630,10986424.16,54486133.760000005,665129570.57,13794413.94,1441621058.97,186343230.09,122770539.00000001,1235361646.72,688501.SH
20220331,-6787638.25,-73176051.03,571101455.07,14619272.22,1347746504.47,27504184.62,15721848.33,1139340481.86,688501.SH
20211231,41777483.74,71431657.72,628177659.99,15483486.11,1413674576.57,344996304.12,229332289.75,1202607620.39,688501.SH
20210930,1537976.12,-25559392.939999998,558419342.5,10817674.04,1294189256.61,110009094.28999996,77297475.1,1118773826.58,688501.SH
20220930,73293643.56000002,-68689129.0,163989478.75,46896230.43,3881477195.43,160461582.75,65048009.67999999,3608126622.53,688281.SH
20220630,59901438.95999999,104370379.07,186449408.82,46810778.93,3828078270.08,128218156.77999997,54304293.86999999,3584576704.3,688281.SH
20220331,49257356.0,-71432793.33,117082996.48,45853633.18,3716373255.56,142165046.74,58497631.59,3546780723.54,688281.SH
20211231,91913368.76,32714542.049999997,122644043.63,109768125.5,768355519.79,201096791.74,79924347.32999998,606942963.39,688281.SH
20210930,40381831.239999995,9993694.080000013,112241866.71,107605764.5,657483154.55,113809043.86999997,47410471.72,496907738.45,688281.SH
20220930,62382389.08,161115944.10999998,8496597816.64,1121670424.4,18034934677.65,4150858490.9300003,3540364419.3499994,11314934664.79,600480.SH
20220630,33639087.53,288540444.9,8211454691.48,1089361273.94,17507066699.73,3735051443.64,3214748427.61,10929077444.84,600480.SH
20220331,79142421.08,-205062172.25,9038855236.11,1387823128.3,18624716208.67,4150986994.85,3524179000.69,12060936854.14,600480.SH
20211231,50250742.03999999,1386601144.23,8572667368.2,1416004970.17,16656475667.42,4257052386.029999,3680449293.039999,10002294798.48,600480.SH
20210930,56404264.390000015,-158019199.73,8658016034.13,1560725901.78,16846016514.38,3606201600.580001,2988156483.71,10216451083.86,600480.SH
20220930,150082993.91000003,380496639.34999996,3715485843.06,709825939.52,10400116286.12,1738486516.8000002,1373213965.29,7945910932.74,002281.SZ
20220630,161543468.54,-34524440.19999999,3725076611.4,781531220.73,10293450854.9,1830373734.2399998,1388445782.72,8013194638.9,002281.SZ
20220331,134891036.77,184128486.44,3473994209.92,817562403.78,10021342329.84,1711941911.38,1333117256.51,7720713645.85,002281.SZ
20211231,56144210.339999974,201592241.62,3122796399.52,826052923.67,9477921326.36,1756543447.63,1348185158.7800002,7280660502.08,002281.SZ
20210930,129480200.44999999,156305585.21999997,3277246789.08,829905077.96,9553519136.78,1592437844.3200002,1241104823.69,7751814336.63,002281.SZ
20220930,1350714392.42,1604800764.4899998,36214493651.55,14189548957.26,74138592177.18,8796013909.830002,5958874464.100002,23553589881.17,601666.SH
20220630,1766427309.72,3014052009.9800005,36845835964.68,12745857140.14,71464547623.17,9721342657.109999,6088022737.86,21803163541.69,601666.SH
20220331,1648891524.78,1717807356.79,32543305933.13,15867475856.61,69787578805.09,9681332374.1,6484944946.62,19382027743.7,601666.SH
20211231,1169988022.1699998,1309121206.6799994,28808997046.5,15890102735.25,63917977676.85,10125605119.55,7566384905.02,14145384141.89,601666.SH
20210930,706932854.76,2178839911.0700006,25837733481.74,12849979875.44,57344236687.6,6922179598.389999,4846434192.220001,14313805749.09,601666.SH
